transcript_id	gene_id	gene_name
ENSDART00000109221	ENSDARG00000079241	wdr90
ENSDART00000165125	ENSDARG00000079241	wdr90
ENSDART00000140217	ENSDARG00000040310	prpf4bb
ENSDART00000106310	ENSDARG00000040310	prpf4bb
ENSDART00000157998	ENSDARG00000101225	cngb3.1
ENSDART00000158567	ENSDARG00000101225	cngb3.1
ENSDART00000155817	ENSDARG00000077487	spsb3b
ENSDART00000163162	ENSDARG00000104177	cpne3
ENSDART00000183707	ENSDARG00000104177	cpne3
ENSDART00000172335	ENSDARG00000104177	cpne3
ENSDART00000142848	ENSDARG00000063387	sec22c
ENSDART00000188362	ENSDARG00000063387	sec22c
ENSDART00000024722	ENSDARG00000010571	ezh2
ENSDART00000154250	ENSDARG00000010571	ezh2
ENSDART00000176338	ENSDARG00000010571	ezh2
ENSDART00000148102	ENSDARG00000063032	dok6
ENSDART00000134079	ENSDARG00000063032	dok6
ENSDART00000091735	ENSDARG00000063032	dok6
ENSDART00000131944	ENSDARG00000058394	tagln3b
ENSDART00000187846	ENSDARG00000058394	tagln3b
ENSDART00000113092	ENSDARG00000058394	tagln3b
ENSDART00000186061	ENSDARG00000058394	tagln3b
ENSDART00000127842	ENSDARG00000087483	si:dkey-226l10.6
ENSDART00000143485	ENSDARG00000090646	tnk2a
ENSDART00000131017	ENSDARG00000090646	tnk2a
ENSDART00000143759	ENSDARG00000059058	vipr1b
ENSDART00000058948	ENSDARG00000058390	acot9.2
ENSDART00000079202	ENSDARG00000056672	abcb8
ENSDART00000169108	ENSDARG00000104965	kcnj12a
ENSDART00000128182	ENSDARG00000011821	plod2
ENSDART00000140035	ENSDARG00000011821	plod2
ENSDART00000005901	ENSDARG00000011821	plod2
ENSDART00000106488	ENSDARG00000011821	plod2
ENSDART00000165458	ENSDARG00000105209	si:ch73-103b11.2
ENSDART00000168705	ENSDARG00000105209	si:ch73-103b11.2
ENSDART00000184611	ENSDARG00000105209	si:ch73-103b11.2
ENSDART00000193494	ENSDARG00000105209	si:ch73-103b11.2
ENSDART00000190728	ENSDARG00000105209	si:ch73-103b11.2
ENSDART00000061203	ENSDARG00000056328	rhot2
ENSDART00000145390	ENSDARG00000056328	rhot2
ENSDART00000135060	ENSDARG00000057927	rps6ka3b
ENSDART00000018095	ENSDARG00000045294	sh3glb1a
ENSDART00000153654	ENSDARG00000076005	piezo2a.2
ENSDART00000188408	ENSDARG00000076005	piezo2a.2
ENSDART00000139017	ENSDARG00000032246	tmtopsb
ENSDART00000038824	ENSDARG00000032246	tmtopsb
ENSDART00000185134	ENSDARG00000032246	tmtopsb
ENSDART00000143501	ENSDARG00000045413	gcm2
ENSDART00000066780	ENSDARG00000045413	gcm2
ENSDART00000126239	ENSDARG00000087238	si:ch211-161h7.4
ENSDART00000192111	ENSDARG00000087238	si:ch211-161h7.4
ENSDART00000169168	ENSDARG00000087238	si:ch211-161h7.4
ENSDART00000089749	ENSDARG00000062228	adipoqa
ENSDART00000145978	ENSDARG00000004131	rttn
ENSDART00000142473	ENSDARG00000004131	rttn
ENSDART00000006930	ENSDARG00000004131	rttn
ENSDART00000183176	ENSDARG00000004131	rttn
ENSDART00000131585	ENSDARG00000094942	si:ch211-281g2.4
ENSDART00000056286	ENSDARG00000038559	h1-0
ENSDART00000028410	ENSDARG00000045391	cd226
ENSDART00000188970	ENSDARG00000045391	cd226
ENSDART00000147235	ENSDARG00000092528	si:ch211-281g2.2
ENSDART00000135162	ENSDARG00000092528	si:ch211-281g2.2
ENSDART00000147722	ENSDARG00000092528	si:ch211-281g2.2
ENSDART00000058992	ENSDARG00000052131	gli3
ENSDART00000141679	ENSDARG00000007691	cul1b
ENSDART00000134947	ENSDARG00000007691	cul1b
ENSDART00000122757	ENSDARG00000007691	cul1b
ENSDART00000024691	ENSDARG00000007691	cul1b
ENSDART00000066781	ENSDARG00000045414	elovl2
ENSDART00000130696	ENSDARG00000045296	cops9
ENSDART00000137293	ENSDARG00000055629	dipk2ab
ENSDART00000189112	ENSDARG00000055629	dipk2ab
ENSDART00000155164	ENSDARG00000097429	si:dkey-192l18.11
ENSDART00000114544	ENSDARG00000076791	cdk13
ENSDART00000146140	ENSDARG00000076791	cdk13
ENSDART00000144415	ENSDARG00000076791	cdk13
ENSDART00000136040	ENSDARG00000055292	atg9b
ENSDART00000147499	ENSDARG00000055292	atg9b
ENSDART00000182322	ENSDARG00000055292	atg9b
ENSDART00000063151	ENSDARG00000006617	napga
ENSDART00000125468	ENSDARG00000057437	apodb
ENSDART00000080113	ENSDARG00000057437	apodb
ENSDART00000146482	ENSDARG00000010555	pdha1b
ENSDART00000018420	ENSDARG00000010555	pdha1b
ENSDART00000123299	ENSDARG00000010555	pdha1b
ENSDART00000152069	ENSDARG00000058585	chst2b
ENSDART00000169952	ENSDARG00000101368	cngb3.2
ENSDART00000187381	ENSDARG00000101368	cngb3.2
ENSDART00000185128	ENSDARG00000101368	cngb3.2
ENSDART00000125412	ENSDARG00000071492	fbxo45
ENSDART00000105749	ENSDARG00000071491	nrros
ENSDART00000141504	ENSDARG00000092898	si:dkey-105h11.2
ENSDART00000189600	ENSDARG00000092898	si:dkey-105h11.2
ENSDART00000008047	ENSDARG00000025507	wdr24
ENSDART00000066583	ENSDARG00000004274	zgc:112496
ENSDART00000172250	ENSDARG00000103898	si:dkey-281a10.1
ENSDART00000048991	ENSDARG00000061221	si:ch211-157j23.2
ENSDART00000154482	ENSDARG00000061221	si:ch211-157j23.2
ENSDART00000031486	ENSDARG00000026281	lyrm1
ENSDART00000145606	ENSDARG00000026281	lyrm1
ENSDART00000142998	ENSDARG00000068468	dnah3
ENSDART00000183613	ENSDARG00000068468	dnah3
ENSDART00000182436	ENSDARG00000068468	dnah3
ENSDART00000156493	ENSDARG00000096998	si:dkeyp-34b8.1
ENSDART00000156607	ENSDARG00000096998	si:dkeyp-34b8.1
ENSDART00000131406	ENSDARG00000058352	acot9.1
ENSDART00000144543	ENSDARG00000058352	acot9.1
ENSDART00000030592	ENSDARG00000058352	acot9.1
ENSDART00000081204	ENSDARG00000058352	acot9.1
ENSDART00000136200	ENSDARG00000077151	cbln2b
ENSDART00000181854	ENSDARG00000077151	cbln2b
ENSDART00000166227	ENSDARG00000099738	ccr9b
ENSDART00000170997	ENSDARG00000099738	ccr9b
ENSDART00000181141	ENSDARG00000099738	ccr9b
ENSDART00000133763	ENSDARG00000093044	si:ch211-161h7.5
ENSDART00000140924	ENSDARG00000045415	gnal
ENSDART00000066782	ENSDARG00000045415	gnal
ENSDART00000066783	ENSDARG00000045416	mppe1
ENSDART00000150185	ENSDARG00000045416	mppe1
ENSDART00000155295	ENSDARG00000062887	steap2
ENSDART00000185782	ENSDARG00000062887	steap2
ENSDART00000154282	ENSDARG00000097235	si:dkeyp-34b8.3
ENSDART00000184481	ENSDARG00000097235	si:dkeyp-34b8.3
ENSDART00000164170	ENSDARG00000097235	si:dkeyp-34b8.3
ENSDART00000132428	ENSDARG00000095333	nxpe3l
ENSDART00000178238	ENSDARG00000095333	nxpe3l
ENSDART00000159840	ENSDARG00000098428	asic1c
ENSDART00000169227	ENSDARG00000098428	asic1c
ENSDART00000157059	ENSDARG00000097330	ENSDARG00000097330
ENSDART00000147063	ENSDARG00000057169	abca4a
ENSDART00000136772	ENSDARG00000057169	abca4a
ENSDART00000184941	ENSDARG00000057169	abca4a
ENSDART00000079770	ENSDARG00000057169	abca4a
ENSDART00000042495	ENSDARG00000032272	sat1b
ENSDART00000153858	ENSDARG00000096996	si:dkey-117j14.7
ENSDART00000032963	ENSDARG00000026444	apoob
ENSDART00000028977	ENSDARG00000089485	tecrl2a
ENSDART00000180227	ENSDARG00000089485	tecrl2a
ENSDART00000155242	ENSDARG00000095245	si:ch211-157j23.5
ENSDART00000154930	ENSDARG00000095245	si:ch211-157j23.5
ENSDART00000143160	ENSDARG00000016897	fbxo15
ENSDART00000042943	ENSDARG00000016897	fbxo15
ENSDART00000181296	ENSDARG00000016897	fbxo15
ENSDART00000155924	ENSDARG00000026329	arhgap29a
ENSDART00000154077	ENSDARG00000026329	arhgap29a
ENSDART00000018037	ENSDARG00000026329	arhgap29a
ENSDART00000191121	ENSDARG00000026329	arhgap29a
ENSDART00000164402	ENSDARG00000100235	si:ch211-280a10.2
ENSDART00000171564	ENSDARG00000099575	si:ch211-280a10.1
ENSDART00000139191	ENSDARG00000061203	trpc1
ENSDART00000087034	ENSDARG00000061203	trpc1
ENSDART00000131829	ENSDARG00000063344	fam162a
ENSDART00000144883	ENSDARG00000063344	fam162a
ENSDART00000156534	ENSDARG00000096926	si:dkey-117j14.8
ENSDART00000154989	ENSDARG00000096926	si:dkey-117j14.8
ENSDART00000145637	ENSDARG00000007271	mynn
ENSDART00000145752	ENSDARG00000007271	mynn
ENSDART00000003884	ENSDARG00000007271	mynn
ENSDART00000143995	ENSDARG00000088276	si:ch211-190p8.2
ENSDART00000131342	ENSDARG00000038557	anks3
ENSDART00000171189	ENSDARG00000099461	asb10
ENSDART00000157466	ENSDARG00000099461	asb10
ENSDART00000105956	ENSDARG00000071596	neto1l
ENSDART00000185965	ENSDARG00000071596	neto1l
ENSDART00000138004	ENSDARG00000093743	si:ch73-55c23.2
ENSDART00000142080	ENSDARG00000016360	kpna1
ENSDART00000037224	ENSDARG00000045352	cst14a.2
ENSDART00000066863	ENSDARG00000045463	ralaa
ENSDART00000147508	ENSDARG00000045463	ralaa
ENSDART00000181403	ENSDARG00000045463	ralaa
ENSDART00000130958	ENSDARG00000045351	mix23
ENSDART00000136663	ENSDARG00000028164	cst14a.1
ENSDART00000043193	ENSDARG00000028164	cst14a.1
ENSDART00000105572	ENSDARG00000071418	gbx1
ENSDART00000169808	ENSDARG00000098665	si:ch211-89l23.2
ENSDART00000109117	ENSDARG00000077878	si:dkey-192l18.9
ENSDART00000154035	ENSDARG00000096936	si:dkey-192l18.12
ENSDART00000154931	ENSDARG00000096936	si:dkey-192l18.12
ENSDART00000082526	ENSDARG00000059412	med1l
ENSDART00000143838	ENSDARG00000059412	med1l
ENSDART00000089756	ENSDARG00000062235	lrrc34
ENSDART00000138442	ENSDARG00000062235	lrrc34
ENSDART00000186844	ENSDARG00000062235	lrrc34
ENSDART00000152063	ENSDARG00000096447	si:dkey-192l18.10
ENSDART00000171009	ENSDARG00000102441	ctnna1
ENSDART00000154276	ENSDARG00000089511	dtx3la
ENSDART00000129741	ENSDARG00000089511	dtx3la
ENSDART00000156060	ENSDARG00000089511	dtx3la
ENSDART00000162848	ENSDARG00000105010	lztfl1
ENSDART00000157576	ENSDARG00000105010	lztfl1
ENSDART00000159029	ENSDARG00000105010	lztfl1
ENSDART00000168248	ENSDARG00000105010	lztfl1
ENSDART00000158562	ENSDARG00000105010	lztfl1
ENSDART00000105477	ENSDARG00000071374	lrrtm2
ENSDART00000147734	ENSDARG00000094941	si:dkey-149i7.2
ENSDART00000105955	ENSDARG00000071594	timm21
ENSDART00000155843	ENSDARG00000058969	cntnap2a
ENSDART00000154039	ENSDARG00000058969	cntnap2a
ENSDART00000185619	ENSDARG00000058969	cntnap2a
ENSDART00000178326	ENSDARG00000058969	cntnap2a
ENSDART00000186112	ENSDARG00000058969	cntnap2a
ENSDART00000080039	ENSDARG00000057392	lrrc31
ENSDART00000146396	ENSDARG00000057392	lrrc31
ENSDART00000143411	ENSDARG00000057392	lrrc31
ENSDART00000122294	ENSDARG00000057939	ythdf3
ENSDART00000147296	ENSDARG00000092476	si:rp71-1f1.4
ENSDART00000133627	ENSDARG00000114335	si:rp71-1f1.5
ENSDART00000077933	ENSDARG00000113632	ENSDARG00000113632
ENSDART00000077922	ENSDARG00000113632	ENSDARG00000113632
ENSDART00000077951	ENSDARG00000055575	pcolce2b
ENSDART00000163012	ENSDARG00000055575	pcolce2b
ENSDART00000140683	ENSDARG00000055566	mastl
ENSDART00000077941	ENSDARG00000055566	mastl
ENSDART00000136497	ENSDARG00000094618	si:ch211-227i15.1
ENSDART00000141414	ENSDARG00000038556	zgc:112185
ENSDART00000142971	ENSDARG00000037415	dlgap1b
ENSDART00000054452	ENSDARG00000037415	dlgap1b
ENSDART00000163819	ENSDARG00000037415	dlgap1b
ENSDART00000148407	ENSDARG00000036117	mchr2b
ENSDART00000188328	ENSDARG00000036117	mchr2b
ENSDART00000147055	ENSDARG00000110278	si:rp71-1f1.6
ENSDART00000152087	ENSDARG00000096457	si:dkey-118j18.2
ENSDART00000188289	ENSDARG00000096457	si:dkey-118j18.2
ENSDART00000039700	ENSDARG00000071863	itgb1a
ENSDART00000177356	ENSDARG00000071863	itgb1a
ENSDART00000133686	ENSDARG00000058370	ropn1l
ENSDART00000081234	ENSDARG00000058370	ropn1l
ENSDART00000015517	ENSDARG00000005220	pdcd6
ENSDART00000137017	ENSDARG00000045248	h3f3d
ENSDART00000154149	ENSDARG00000097984	linc.4149
ENSDART00000156423	ENSDARG00000097984	linc.4149
ENSDART00000147658	ENSDARG00000058039	bhlhe22
ENSDART00000182424	ENSDARG00000058039	bhlhe22
ENSDART00000132390	ENSDARG00000058357	ankrd33ba
ENSDART00000081220	ENSDARG00000058357	ankrd33ba
ENSDART00000058571	ENSDARG00000040046	snai2
ENSDART00000167990	ENSDARG00000099943	mapre2
ENSDART00000165199	ENSDARG00000099943	mapre2
ENSDART00000166567	ENSDARG00000099943	mapre2
ENSDART00000112317	ENSDARG00000074696	zgc:194621
ENSDART00000136889	ENSDARG00000079167	si:ch211-230g15.5
ENSDART00000133684	ENSDARG00000079167	si:ch211-230g15.5
ENSDART00000137786	ENSDARG00000079167	si:ch211-230g15.5
ENSDART00000136109	ENSDARG00000079167	si:ch211-230g15.5
ENSDART00000110011	ENSDARG00000079167	si:ch211-230g15.5
ENSDART00000153817	ENSDARG00000097146	si:ch211-248a16.3
ENSDART00000100644	ENSDARG00000069260	rec8b
ENSDART00000144203	ENSDARG00000018637	sec61g
ENSDART00000146024	ENSDARG00000018637	sec61g
ENSDART00000146687	ENSDARG00000018637	sec61g
ENSDART00000146074	ENSDARG00000018637	sec61g
ENSDART00000125344	ENSDARG00000022904	skilb
ENSDART00000031426	ENSDARG00000022904	skilb
ENSDART00000055443	ENSDARG00000038040	tpk1
ENSDART00000140994	ENSDARG00000038040	tpk1
ENSDART00000172056	ENSDARG00000038040	tpk1
ENSDART00000172178	ENSDARG00000100025	uqcc4
ENSDART00000012399	ENSDARG00000013861	armc1
ENSDART00000127044	ENSDARG00000013861	armc1
ENSDART00000142631	ENSDARG00000000069	dap
ENSDART00000140891	ENSDARG00000000069	dap
ENSDART00000000070	ENSDARG00000000069	dap
ENSDART00000134964	ENSDARG00000000069	dap
ENSDART00000152041	ENSDARG00000096455	si:dkey-118j18.3
ENSDART00000152060	ENSDARG00000096455	si:dkey-118j18.3
ENSDART00000151954	ENSDARG00000096455	si:dkey-118j18.3
ENSDART00000151898	ENSDARG00000096455	si:dkey-118j18.3
ENSDART00000151979	ENSDARG00000096455	si:dkey-118j18.3
ENSDART00000133875	ENSDARG00000045257	decr2
ENSDART00000066558	ENSDARG00000045257	decr2
ENSDART00000145877	ENSDARG00000045257	decr2
ENSDART00000082434	ENSDARG00000059337	tgif1
ENSDART00000152378	ENSDARG00000059337	tgif1
ENSDART00000149875	ENSDARG00000059337	tgif1
ENSDART00000132939	ENSDARG00000011493	dcun1d3
ENSDART00000145358	ENSDARG00000094441	si:dkey-161j23.5
ENSDART00000140868	ENSDARG00000094441	si:dkey-161j23.5
ENSDART00000066628	ENSDARG00000045304	mtfr1
ENSDART00000137436	ENSDARG00000045304	mtfr1
ENSDART00000144574	ENSDARG00000045304	mtfr1
ENSDART00000144805	ENSDARG00000045304	mtfr1
ENSDART00000164904	ENSDARG00000102153	nrp1a
ENSDART00000159267	ENSDARG00000102153	nrp1a
ENSDART00000159212	ENSDARG00000102153	nrp1a
ENSDART00000188935	ENSDARG00000102153	nrp1a
ENSDART00000190984	ENSDARG00000102153	nrp1a
ENSDART00000169341	ENSDARG00000102153	nrp1a
ENSDART00000147137	ENSDARG00000092347	katnip
ENSDART00000135124	ENSDARG00000034883	acbd5a
ENSDART00000138412	ENSDARG00000034883	acbd5a
ENSDART00000007373	ENSDARG00000034883	acbd5a
ENSDART00000154411	ENSDARG00000097220	si:ch211-176d9.4
ENSDART00000105680	ENSDARG00000031015	dtna
ENSDART00000042290	ENSDARG00000031015	dtna
ENSDART00000166264	ENSDARG00000031015	dtna
ENSDART00000132686	ENSDARG00000116862	pimr64
ENSDART00000153736	ENSDARG00000116862	pimr64
ENSDART00000136447	ENSDARG00000092882	si:dkey-161j23.7
ENSDART00000066506	ENSDARG00000045230	cox6b1
ENSDART00000151949	ENSDARG00000096436	si:dkey-118j18.4
ENSDART00000152018	ENSDARG00000096436	si:dkey-118j18.4
ENSDART00000133498	ENSDARG00000058966	zgc:112332
ENSDART00000144063	ENSDARG00000058966	zgc:112332
ENSDART00000081946	ENSDARG00000058966	zgc:112332
ENSDART00000147080	ENSDARG00000071449	fam234a
ENSDART00000142522	ENSDARG00000071449	fam234a
ENSDART00000105646	ENSDARG00000071449	fam234a
ENSDART00000154873	ENSDARG00000097061	si:dkey-161j23.9
ENSDART00000066805	ENSDARG00000045427	si:dkey-96n2.3
ENSDART00000132724	ENSDARG00000059333	si:ch211-285f17.1
ENSDART00000132688	ENSDARG00000059333	si:ch211-285f17.1
ENSDART00000082422	ENSDARG00000059333	si:ch211-285f17.1
ENSDART00000191127	ENSDARG00000059333	si:ch211-285f17.1
ENSDART00000180510	ENSDARG00000059333	si:ch211-285f17.1
ENSDART00000134579	ENSDARG00000095252	si:dkey-40h20.1
ENSDART00000146058	ENSDARG00000095252	si:dkey-40h20.1
ENSDART00000134505	ENSDARG00000095252	si:dkey-40h20.1
ENSDART00000148197	ENSDARG00000062415	ctnnd2a
ENSDART00000142587	ENSDARG00000062415	ctnnd2a
ENSDART00000179403	ENSDARG00000062415	ctnnd2a
ENSDART00000106637	ENSDARG00000071864	si:ch73-134f24.1
ENSDART00000142460	ENSDARG00000078261	nphp3
ENSDART00000175671	ENSDARG00000078261	nphp3
ENSDART00000110629	ENSDARG00000078261	nphp3
ENSDART00000093583	ENSDARG00000063882	cox19
ENSDART00000138741	ENSDARG00000045305	pde7a
ENSDART00000146570	ENSDARG00000045305	pde7a
ENSDART00000144791	ENSDARG00000045305	pde7a
ENSDART00000151836	ENSDARG00000096451	si:ch211-196f5.9
ENSDART00000060825	ENSDARG00000041492	si:ch211-196f5.2
ENSDART00000156865	ENSDARG00000097983	si:ch211-230k8.1
ENSDART00000093046	ENSDARG00000063588	uba5
ENSDART00000185972	ENSDARG00000063588	uba5
ENSDART00000141755	ENSDARG00000094667	si:dkey-96n2.2
ENSDART00000137092	ENSDARG00000092172	si:ch211-285f17.1
ENSDART00000136836	ENSDARG00000016490	rab11fip3
ENSDART00000191918	ENSDARG00000016490	rab11fip3
ENSDART00000133008	ENSDARG00000089919	si:ch211-161h7.8
ENSDART00000164516	ENSDARG00000058821	sema5a
ENSDART00000164319	ENSDARG00000058821	sema5a
ENSDART00000081759	ENSDARG00000058821	sema5a
ENSDART00000177790	ENSDARG00000058821	sema5a
ENSDART00000188670	ENSDARG00000058821	sema5a
ENSDART00000060826	ENSDARG00000041493	ipo4
ENSDART00000182027	ENSDARG00000041493	ipo4
ENSDART00000039312	ENSDARG00000041493	ipo4
ENSDART00000130568	ENSDARG00000032131	drd3
ENSDART00000129675	ENSDARG00000032131	drd3
ENSDART00000105784	ENSDARG00000030723	cldn11b
ENSDART00000122554	ENSDARG00000030723	cldn11b
ENSDART00000131768	ENSDARG00000010155	abi1a
ENSDART00000191989	ENSDARG00000010155	abi1a
ENSDART00000185932	ENSDARG00000010155	abi1a
ENSDART00000137684	ENSDARG00000055903	luc7l
ENSDART00000078313	ENSDARG00000055903	luc7l
ENSDART00000133284	ENSDARG00000055903	luc7l
ENSDART00000137218	ENSDARG00000055903	luc7l
ENSDART00000142182	ENSDARG00000055903	luc7l
ENSDART00000040865	ENSDARG00000017910	pdss1
ENSDART00000078628	ENSDARG00000079231	slc7a14b
ENSDART00000024084	ENSDARG00000020956	pck2
ENSDART00000131975	ENSDARG00000000830	telo2
ENSDART00000187591	ENSDARG00000000830	telo2
ENSDART00000141829	ENSDARG00000041828	si:dkeyp-28d2.4
ENSDART00000061301	ENSDARG00000041828	si:dkeyp-28d2.4
ENSDART00000080963	ENSDARG00000058147	dnajc5b
ENSDART00000185117	ENSDARG00000058147	dnajc5b
ENSDART00000140786	ENSDARG00000016093	qtrt2
ENSDART00000136507	ENSDARG00000016093	qtrt2
ENSDART00000184841	ENSDARG00000016093	qtrt2
ENSDART00000139881	ENSDARG00000010244	rpl22l1
ENSDART00000136871	ENSDARG00000010244	rpl22l1
ENSDART00000079984	ENSDARG00000010244	rpl22l1
ENSDART00000136721	ENSDARG00000090429	ccdc178
ENSDART00000110715	ENSDARG00000073786	cmbl
ENSDART00000080969	ENSDARG00000058158	trim55b
ENSDART00000066760	ENSDARG00000045399	cct5
ENSDART00000066759	ENSDARG00000045398	mtrr
ENSDART00000148753	ENSDARG00000045398	mtrr
ENSDART00000149706	ENSDARG00000045398	mtrr
ENSDART00000149936	ENSDARG00000045398	mtrr
ENSDART00000149974	ENSDARG00000045398	mtrr
ENSDART00000192879	ENSDARG00000045398	mtrr
ENSDART00000165972	ENSDARG00000045398	mtrr
ENSDART00000144700	ENSDARG00000093709	si:dkeyp-7a3.1
ENSDART00000172533	ENSDARG00000089205	si:dkey-73n8.3
ENSDART00000126928	ENSDARG00000089205	si:dkey-73n8.3
ENSDART00000167297	ENSDARG00000089205	si:dkey-73n8.3
ENSDART00000158393	ENSDARG00000089205	si:dkey-73n8.3
ENSDART00000028542	ENSDARG00000027851	ccdc191
ENSDART00000088480	ENSDARG00000061770	abcd4
ENSDART00000129679	ENSDARG00000061770	abcd4
ENSDART00000127662	ENSDARG00000087804	tnfrsf11a
ENSDART00000162153	ENSDARG00000103141	si:dkey-30n5.11
ENSDART00000145712	ENSDARG00000027657	crhb
ENSDART00000133649	ENSDARG00000027657	crhb
ENSDART00000038290	ENSDARG00000027657	crhb
ENSDART00000190941	ENSDARG00000027657	crhb
ENSDART00000143015	ENSDARG00000045275	klhl14
ENSDART00000066587	ENSDARG00000045275	klhl14
ENSDART00000155961	ENSDARG00000097910	si:dkeyp-7a3.3
ENSDART00000010126	ENSDARG00000003899	zdhhc23b
ENSDART00000065288	ENSDARG00000058162	pcyt1ba
ENSDART00000143875	ENSDARG00000095432	si:rp71-26b20.1
ENSDART00000154555	ENSDARG00000097841	si:ch211-266k13.3
ENSDART00000154443	ENSDARG00000097841	si:ch211-266k13.3
ENSDART00000153933	ENSDARG00000097841	si:ch211-266k13.3
ENSDART00000146733	ENSDARG00000092045	il7
ENSDART00000003503	ENSDARG00000026165	col11a1a
ENSDART00000042065	ENSDARG00000026165	col11a1a
ENSDART00000136155	ENSDARG00000095609	ftr60
ENSDART00000113739	ENSDARG00000017235	eif5a
ENSDART00000141029	ENSDARG00000017235	eif5a
ENSDART00000133782	ENSDARG00000017235	eif5a
ENSDART00000135496	ENSDARG00000017235	eif5a
ENSDART00000140647	ENSDARG00000017235	eif5a
ENSDART00000009609	ENSDARG00000017235	eif5a
ENSDART00000146930	ENSDARG00000014527	pdk3a
ENSDART00000184482	ENSDARG00000014527	pdk3a
ENSDART00000146830	ENSDARG00000016505	apbb1ip
ENSDART00000154073	ENSDARG00000076238	gramd1c
ENSDART00000155652	ENSDARG00000076238	gramd1c
ENSDART00000154249	ENSDARG00000076238	gramd1c
ENSDART00000193256	ENSDARG00000076238	gramd1c
ENSDART00000139216	ENSDARG00000055520	ftr61
ENSDART00000077819	ENSDARG00000055520	ftr61
ENSDART00000035409	ENSDARG00000027915	zc2hc1a
ENSDART00000146247	ENSDARG00000027915	zc2hc1a
ENSDART00000131971	ENSDARG00000027915	zc2hc1a
ENSDART00000005105	ENSDARG00000002165	psme1
ENSDART00000133925	ENSDARG00000002165	psme1
ENSDART00000105753	ENSDARG00000071493	olfm3a
ENSDART00000135326	ENSDARG00000092319	si:rp71-26b20.2
ENSDART00000140429	ENSDARG00000092319	si:rp71-26b20.2
ENSDART00000136888	ENSDARG00000092319	si:rp71-26b20.2
ENSDART00000144540	ENSDARG00000092319	si:rp71-26b20.2
ENSDART00000148184	ENSDARG00000092319	si:rp71-26b20.2
ENSDART00000133942	ENSDARG00000045228	stub1
ENSDART00000145075	ENSDARG00000045228	stub1
ENSDART00000148089	ENSDARG00000045228	stub1
ENSDART00000066500	ENSDARG00000045228	stub1
ENSDART00000136860	ENSDARG00000058178	zdhhc20b
ENSDART00000080997	ENSDARG00000058178	zdhhc20b
ENSDART00000153493	ENSDARG00000055506	si:ch211-37e10.1
ENSDART00000144458	ENSDARG00000092334	si:dkey-11p10.7
ENSDART00000066631	ENSDARG00000045306	slc51a
ENSDART00000144961	ENSDARG00000045306	slc51a
ENSDART00000170592	ENSDARG00000101443	relch
ENSDART00000166039	ENSDARG00000101443	relch
ENSDART00000161258	ENSDARG00000101443	relch
ENSDART00000158589	ENSDARG00000101443	relch
ENSDART00000176165	ENSDARG00000101443	relch
ENSDART00000167752	ENSDARG00000101443	relch
ENSDART00000181642	ENSDARG00000101443	relch
ENSDART00000129889	ENSDARG00000031886	ift140
ENSDART00000151902	ENSDARG00000031886	ift140
